,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T11:30:00Z,739,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T12:00:00Z,821,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T12:30:00Z,773,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T13:00:00Z,971,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T13:30:00Z,851,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T14:00:00Z,734,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T14:30:00Z,661,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T15:00:00Z,1160,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T15:30:00Z,912,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T16:00:00Z,927,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T16:30:00Z,852,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T17:00:00Z,760,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T17:30:00Z,585,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T18:00:00Z,578,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T18:30:00Z,787,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T19:00:00Z,1108,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T19:30:00Z,856,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T20:00:00Z,556,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T20:30:00Z,875,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T21:00:00Z,696,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T21:30:00Z,638,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,1,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,429,consumo_MedidorAtlas7_minuto,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-16T22:00:00Z,1387,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-16T22:30:00Z,717,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-16T23:00:00Z,717,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-16T23:30:00Z,16,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T00:00:00Z,16,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T00:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T01:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T01:30:00Z,6,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T02:00:00Z,6,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T02:30:00Z,15,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T03:00:00Z,15,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T03:30:00Z,87,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T04:00:00Z,87,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T04:30:00Z,20,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T05:00:00Z,20,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T05:30:00Z,53,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T06:00:00Z,53,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T06:30:00Z,53,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T07:00:00Z,53,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T07:30:00Z,387,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T08:00:00Z,387,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T08:30:00Z,67,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T09:00:00Z,67,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T09:30:00Z,4,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T10:00:00Z,4,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T10:30:00Z,61,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T11:00:00Z,61,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T11:30:00Z,172,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T12:00:00Z,172,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T12:30:00Z,29,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T13:00:00Z,29,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T13:30:00Z,39,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T14:00:00Z,39,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T14:30:00Z,217,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T15:00:00Z,217,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T15:30:00Z,28,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T16:00:00Z,28,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T16:30:00Z,50,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T17:00:00Z,50,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T17:30:00Z,29,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T18:00:00Z,29,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T18:30:00Z,6,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T19:00:00Z,6,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T19:30:00Z,46,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T20:00:00Z,46,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T20:30:00Z,50,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T21:00:00Z,50,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T21:30:00Z,23,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T22:00:00Z,23,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T22:30:00Z,5,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T23:00:00Z,5,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-17T23:30:00Z,2,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T17:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T17:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T18:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T18:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T19:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T19:30:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T20:00:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T20:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T21:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T21:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T22:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T22:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T23:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-18T23:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T00:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T00:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T01:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T01:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T02:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T02:30:00Z,3,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T03:00:00Z,3,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T03:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T04:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T04:30:00Z,9,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T05:00:00Z,9,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T05:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T06:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T06:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T07:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T07:30:00Z,2,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T08:00:00Z,2,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T08:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T09:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T09:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T10:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T10:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T11:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T11:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T12:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T12:30:00Z,1243,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T13:00:00Z,1243,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T13:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T14:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T14:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T15:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T15:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T16:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T16:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T17:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T17:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T18:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T18:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T19:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T19:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T20:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T20:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T21:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T21:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T22:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T22:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T23:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-19T23:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T00:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T00:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T01:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T01:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T02:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T02:30:00Z,8,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T03:00:00Z,8,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T03:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T04:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T04:30:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T05:00:00Z,0,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T05:30:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T06:00:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T06:30:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T07:00:00Z,1,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T07:30:00Z,699,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T08:00:00Z,699,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T08:30:00Z,218,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T09:00:00Z,218,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
,,2,2025-12-16T21:41:38.5759694Z,2025-12-23T21:41:38.5759694Z,2025-12-20T09:30:00Z,128,consumo_MedidorAtlas8_hora,COMPRESORES_AIRE
