timestamp,_time,_value,_measurement,_field,equipo,campo_equipo
2026-01-06 13:43:00.000000,2026-01-06T13:43:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:44:00.000000,2026-01-06T13:44:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:45:00.000000,2026-01-06T13:45:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:46:00.000000,2026-01-06T13:46:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:47:00.000000,2026-01-06T13:47:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:48:00.000000,2026-01-06T13:48:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:49:00.000000,2026-01-06T13:49:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:50:00.000000,2026-01-06T13:50:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:51:00.000000,2026-01-06T13:51:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:52:00.000000,2026-01-06T13:52:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:53:00.000000,2026-01-06T13:53:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:54:00.000000,2026-01-06T13:54:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:55:00.000000,2026-01-06T13:55:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:56:00.000000,2026-01-06T13:56:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:57:00.000000,2026-01-06T13:57:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:58:00.000000,2026-01-06T13:58:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:59:00.000000,2026-01-06T13:59:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:00:00.000000,2026-01-06T14:00:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:01:00.000000,2026-01-06T14:01:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:02:00.000000,2026-01-06T14:02:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:03:00.000000,2026-01-06T14:03:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:04:00.000000,2026-01-06T14:04:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:05:00.000000,2026-01-06T14:05:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:06:00.000000,2026-01-06T14:06:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:07:00.000000,2026-01-06T14:07:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:08:00.000000,2026-01-06T14:08:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:09:00.000000,2026-01-06T14:09:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:10:00.000000,2026-01-06T14:10:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:11:00.000000,2026-01-06T14:11:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:12:00.000000,2026-01-06T14:12:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:13:00.000000,2026-01-06T14:13:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:14:00.000000,2026-01-06T14:14:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:15:00.000000,2026-01-06T14:15:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:16:00.000000,2026-01-06T14:16:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:17:00.000000,2026-01-06T14:17:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:18:00.000000,2026-01-06T14:18:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:19:00.000000,2026-01-06T14:19:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:20:00.000000,2026-01-06T14:20:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:21:00.000000,2026-01-06T14:21:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:22:00.000000,2026-01-06T14:22:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:23:00.000000,2026-01-06T14:23:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:24:00.000000,2026-01-06T14:24:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:25:00.000000,2026-01-06T14:25:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:26:00.000000,2026-01-06T14:26:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:27:00.000000,2026-01-06T14:27:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:28:00.000000,2026-01-06T14:28:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:29:00.000000,2026-01-06T14:29:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:31:00.000000,2026-01-06T14:31:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:32:00.000000,2026-01-06T14:32:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:33:00.000000,2026-01-06T14:33:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:34:00.000000,2026-01-06T14:34:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:35:00.000000,2026-01-06T14:35:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:36:00.000000,2026-01-06T14:36:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:37:00.000000,2026-01-06T14:37:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:38:00.000000,2026-01-06T14:38:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:39:00.000000,2026-01-06T14:39:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:40:00.000000,2026-01-06T14:40:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:41:00.000000,2026-01-06T14:41:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:49:00.000000,2026-01-06T14:49:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:50:00.000000,2026-01-06T14:50:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:52:00.000000,2026-01-06T14:52:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:53:00.000000,2026-01-06T14:53:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:54:00.000000,2026-01-06T14:54:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:55:00.000000,2026-01-06T14:55:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 14:55:12.694280,2026-01-06T14:55:12.694280+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR ATLAS 8_consumo_minuto,COMPRESOR ATLAS 8,AIRE COMPRIMIDO_COMPRESOR ATLAS 8_consumo_minuto
2026-01-06 13:22:00.000000,2026-01-06T13:22:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:23:00.000000,2026-01-06T13:23:00+00:00,27.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:24:00.000000,2026-01-06T13:24:00+00:00,100.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:25:00.000000,2026-01-06T13:25:00+00:00,80.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:26:00.000000,2026-01-06T13:26:00+00:00,81.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:27:00.000000,2026-01-06T13:27:00+00:00,10.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:28:00.000000,2026-01-06T13:28:00+00:00,16.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:29:00.000000,2026-01-06T13:29:00+00:00,34.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:30:00.000000,2026-01-06T13:30:00+00:00,30.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:31:00.000000,2026-01-06T13:31:00+00:00,80.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:32:00.000000,2026-01-06T13:32:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:33:00.000000,2026-01-06T13:33:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:34:00.000000,2026-01-06T13:34:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:35:00.000000,2026-01-06T13:35:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:36:00.000000,2026-01-06T13:36:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:37:00.000000,2026-01-06T13:37:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:38:00.000000,2026-01-06T13:38:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:39:00.000000,2026-01-06T13:39:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:40:00.000000,2026-01-06T13:40:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:41:00.000000,2026-01-06T13:41:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:42:00.000000,2026-01-06T13:42:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:43:00.000000,2026-01-06T13:43:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:44:00.000000,2026-01-06T13:44:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:45:00.000000,2026-01-06T13:45:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:46:00.000000,2026-01-06T13:46:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:47:00.000000,2026-01-06T13:47:00+00:00,23.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:48:00.000000,2026-01-06T13:48:00+00:00,37.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:49:00.000000,2026-01-06T13:49:00+00:00,29.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:50:00.000000,2026-01-06T13:50:00+00:00,28.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:51:00.000000,2026-01-06T13:51:00+00:00,29.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:52:00.000000,2026-01-06T13:52:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:53:00.000000,2026-01-06T13:53:00+00:00,63.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:54:00.000000,2026-01-06T13:54:00+00:00,90.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:55:00.000000,2026-01-06T13:55:00+00:00,99.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:56:00.000000,2026-01-06T13:56:00+00:00,81.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:57:00.000000,2026-01-06T13:57:00+00:00,81.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:58:00.000000,2026-01-06T13:58:00+00:00,90.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 13:59:00.000000,2026-01-06T13:59:00+00:00,70.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:00:00.000000,2026-01-06T14:00:00+00:00,27.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:01:00.000000,2026-01-06T14:01:00+00:00,45.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:02:00.000000,2026-01-06T14:02:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:03:00.000000,2026-01-06T14:03:00+00:00,80.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:04:00.000000,2026-01-06T14:04:00+00:00,90.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:05:00.000000,2026-01-06T14:05:00+00:00,27.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:06:00.000000,2026-01-06T14:06:00+00:00,3.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:07:00.000000,2026-01-06T14:07:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:08:00.000000,2026-01-06T14:08:00+00:00,9.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
2026-01-06 14:09:00.000000,2026-01-06T14:09:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR CENTAC_consumo_minuto,COMPRESOR CENTAC,AIRE COMPRIMIDO_COMPRESOR CENTAC_consumo_minuto
